,sentiment,prediction
40054,1,1
40058,0,0
40060,1,1
40061,1,1
40064,1,1
40065,1,1
40067,0,0
40068,1,1
40069,1,1
40070,1,1
40072,1,1
40074,1,0
40075,0,1
40080,1,1
40081,0,1
40082,1,1
40083,0,0
40085,0,0
40089,0,0
40090,1,1
40091,0,0
40093,0,0
40094,0,0
40095,1,1
40096,0,0
40097,1,1
40101,0,0
40104,1,1
40108,1,1
40113,0,0
40114,1,0
40115,1,1
40116,0,0
40117,1,1
40118,0,0
40119,1,1
40120,1,1
40123,0,0
40125,0,1
40126,0,0
40127,0,0
40129,0,1
40132,0,0
40133,1,1
40135,0,0
40136,1,1
40137,0,0
40140,0,0
40141,0,0
40143,0,1
40146,0,0
40147,1,1
40151,1,1
40155,1,1
40156,1,0
40159,1,1
40160,0,0
40163,1,1
40167,0,0
40172,1,0
40176,0,1
40182,0,0
40184,0,0
40186,0,0
40189,1,1
40193,1,1
40195,0,0
40199,1,1
40203,0,1
40205,0,0
40207,1,1
40208,0,0
40210,1,0
40216,1,1
40219,1,1
40222,0,1
40223,1,1
40224,1,1
40226,0,0
40227,1,1
40229,1,0
40230,1,0
40233,1,1
40234,0,1
40239,1,1
40240,1,1
40243,1,1
40244,1,1
40245,1,1
40248,0,1
40249,0,0
40253,1,1
40255,0,0
40256,0,0
40257,1,0
40259,0,0
40262,1,1
40266,1,1
40267,0,0
40268,0,0
40272,1,1
40273,1,1
40275,1,1
40278,0,0
40279,0,0
40282,0,0
40283,0,0
40286,0,0
40287,1,1
40289,1,0
40291,1,0
40292,1,0
40293,0,0
40294,1,1
40296,1,1
40297,0,0
40300,1,1
40301,0,0
40302,1,1
40303,1,1
40304,1,1
40307,1,1
40308,1,0
40310,0,0
40312,1,1
40313,1,1
40315,1,1
40317,1,1
40318,0,0
40319,1,1
40321,1,1
40322,0,0
40323,0,0
40324,1,1
40325,0,1
40326,1,1
40328,1,1
40332,1,1
40333,1,1
40335,0,1
40336,0,0
40338,0,0
40339,1,1
40340,1,1
40343,0,0
40344,1,1
40345,0,0
40346,0,0
40354,0,0
40355,1,1
40356,0,0
40357,0,1
40358,1,1
40365,1,1
40366,0,0
40367,1,1
40368,0,0
40370,1,1
40372,1,1
40375,0,0
40376,0,0
40378,0,0
40380,1,0
40381,0,0
40386,1,1
40387,1,1
40390,0,0
40391,1,1
40392,0,0
40394,1,0
40397,0,0
40398,1,1
40399,1,1
40405,0,0
40406,0,0
40408,0,0
40410,0,0
40411,1,0
40415,0,0
40416,0,1
40417,1,1
40418,1,1
40420,0,0
40421,1,0
40422,1,1
40425,0,0
40426,1,0
40428,0,0
40429,1,0
40430,1,1
40431,1,1
40432,1,1
40433,0,1
40435,0,0
40437,0,0
40439,1,1
40441,0,0
40443,1,1
40445,0,0
40447,1,1
40449,1,1
40450,1,1
40451,0,0
40452,0,1
40453,0,0
40454,0,0
40455,0,0
40456,0,0
40458,0,0
40464,0,0
40466,0,0
40473,1,1
40475,0,0
40477,1,1
40478,1,0
40480,0,0
40484,1,1
40486,1,1
40491,0,0
40492,1,1
40494,0,0
40495,0,0
40497,1,1
40498,1,1
40501,1,1
40504,1,1
40506,0,0
40507,1,1
40508,0,0
40509,0,0
40511,1,1
40512,0,0
40513,1,1
40515,0,0
40518,0,0
40521,1,1
40522,1,1
40524,0,0
40525,1,1
40528,1,1
40529,1,1
40530,1,1
40532,1,1
40533,0,1
40535,0,0
40536,0,0
40537,1,0
40539,1,1
40542,0,0
40546,0,0
40547,1,1
40549,0,0
40550,0,1
40553,0,0
40556,1,0
40559,1,1
40560,1,1
40562,1,1
40565,1,1
40566,0,0
40567,1,1
40569,0,0
40570,1,1
40571,1,1
40572,1,1
40575,0,0
40576,1,1
40577,0,0
40582,1,0
40584,1,1
40588,0,0
40589,0,0
40593,0,0
40594,1,0
40595,0,0
40598,0,0
40602,0,0
40607,0,0
40609,0,0
40610,1,1
40611,1,1
40612,0,0
40613,1,1
40614,0,0
40615,0,0
40616,1,0
40619,1,1
40620,1,1
40624,1,1
40625,1,1
40626,0,0
40627,0,0
40628,1,1
40630,0,0
40631,1,0
40636,1,1
40637,1,1
40639,1,1
40640,0,0
40643,0,0
40646,0,0
40647,0,0
40648,1,1
40650,0,0
40654,1,1
40656,1,1
40661,0,0
40664,1,1
40665,1,1
40668,0,0
40674,0,0
40675,1,1
40676,0,0
40677,0,0
40678,0,0
40679,0,0
40682,1,1
40683,0,0
40684,1,1
40685,0,0
40686,1,1
40692,0,0
40694,0,0
40696,0,0
40697,0,1
40698,1,1
40703,0,0
40704,1,1
40707,0,0
40708,0,0
40709,1,1
40710,1,1
40712,0,0
40715,1,1
40716,0,0
40717,0,0
40718,1,0
40719,1,1
40722,0,0
40725,1,1
40726,1,1
40738,0,0
40739,1,0
40745,1,1
40747,0,0
40748,1,1
40750,1,1
40751,1,1
40752,1,0
40756,1,1
40760,1,1
40764,0,0
40768,1,1
40770,1,0
40775,0,0
40776,1,1
40781,1,1
40782,1,1
40784,1,1
40786,1,1
40787,1,0
40793,1,1
40794,0,0
40803,1,1
40807,0,1
40809,0,0
40811,0,0
40813,1,1
40816,1,1
40817,0,0
40818,1,1
40821,0,0
40824,1,1
40825,1,1
40826,1,1
40827,1,1
40828,1,1
40834,0,0
40835,0,0
40836,0,0
40837,0,0
40839,1,1
40843,1,0
40844,1,1
40845,0,0
40846,0,0
40852,1,1
40853,0,0
40855,1,1
40856,0,0
40860,0,0
40868,0,0
40871,0,0
40873,0,0
40874,0,1
40876,1,1
40884,1,1
40885,0,0
40886,0,0
40888,0,0
40890,1,1
40891,1,1
40893,0,0
40894,1,1
40895,0,0
40896,0,0
40897,0,0
40899,1,1
40900,0,0
40901,0,0
40902,0,0
40904,0,0
40914,1,1
40915,0,1
40918,0,0
40922,0,0
40923,1,1
40925,0,0
40926,0,0
40927,1,1
40929,1,1
40930,0,0
40932,0,0
40933,1,1
40934,1,1
40935,1,0
40939,0,0
40940,1,1
40942,0,0
40946,1,0
40947,1,1
40949,1,1
40950,0,0
40956,0,0
40960,0,0
40961,0,0
40962,1,1
40964,0,0
40967,1,1
40969,1,0
40973,1,1
40975,0,0
40976,1,1
40980,0,0
40981,1,1
40982,0,0
40986,0,1
40989,1,1
40991,1,1
40992,0,0
40993,0,0
40994,0,0
40995,0,0
40997,1,1
41000,1,1
41004,1,1
41005,1,1
41006,1,1
41008,1,1
41009,1,1
41017,1,1
41018,1,1
41019,1,1
41021,0,0
41022,1,1
41023,0,0
41025,1,0
41030,1,1
41031,0,0
41033,1,1
41035,1,1
41038,0,0
41042,1,1
41045,0,0
41047,1,1
41051,1,1
41054,1,0
41056,0,0
41058,0,1
41059,1,1
41060,1,1
41063,0,0
41064,0,0
41069,0,0
41070,0,0
41074,1,0
41075,0,0
41076,1,1
41077,0,0
41078,0,0
41079,1,1
41084,0,0
41086,1,1
41087,1,1
41088,0,0
41090,0,0
41092,0,0
41093,1,1
41095,1,1
41097,0,0
41098,1,0
41100,1,0
41101,1,0
41102,0,0
41103,1,1
41108,0,0
41112,1,1
41113,0,0
41114,0,0
41115,1,1
41117,1,1
41118,1,1
41119,1,1
41123,0,0
41127,1,1
41131,1,0
41139,1,1
41145,0,0
41146,0,0
41149,0,0
41151,1,1
41154,0,1
41155,1,1
41157,0,0
41158,1,1
41163,1,1
41164,1,1
41165,1,1
41166,1,1
41167,0,0
41180,1,1
41184,0,0
41185,1,0
41186,0,0
41187,1,1
41188,1,1
41191,0,0
41192,1,1
41193,0,0
41194,1,1
41195,0,0
41199,0,0
41200,0,0
41203,1,1
41206,0,1
41207,1,1
41208,1,1
41209,1,1
41210,0,0
41211,1,1
41212,1,1
41214,0,1
41217,1,1
41218,1,1
41219,1,1
41220,1,1
41227,0,0
41229,1,1
41232,0,0
41233,1,1
41235,0,0
41237,1,1
41238,0,0
41240,1,1
41244,0,0
41245,1,1
41248,0,0
41249,0,0
41252,0,0
41253,1,0
41254,0,0
41258,1,1
41259,1,0
41260,1,1
41261,1,1
41263,1,1
41264,1,1
41265,1,1
41266,0,0
41268,1,1
41272,1,1
41278,0,0
41279,0,0
41280,0,0
41283,1,0
41284,1,1
41285,1,1
41286,0,0
41290,1,1
41291,1,1
41293,1,1
41294,1,1
41295,0,0
41297,0,0
41298,0,1
41299,1,1
41305,0,0
41307,1,1
41308,1,1
41309,1,1
41311,0,0
41312,1,1
41315,1,1
41317,1,1
41318,0,0
41319,0,0
41320,0,0
41327,0,0
41328,0,0
41329,0,0
41330,0,0
41331,0,0
41332,1,0
41334,1,1
41336,1,1
41337,1,0
41338,1,1
41339,1,1
41343,0,0
41346,0,0
41349,1,1
41353,0,0
41354,1,1
41361,0,0
41362,1,1
41363,1,0
41364,1,1
41366,0,0
41367,0,0
41373,0,0
41378,0,0
41381,0,0
41382,1,1
41386,0,0
41387,0,0
41388,1,1
41391,0,0
41393,1,1
41395,1,1
41396,1,1
41397,1,1
41399,0,0
41400,0,0
41401,0,0
41402,0,0
41404,0,1
41410,0,0
41411,0,0
41412,1,0
41413,0,0
41416,0,0
41419,1,1
41420,1,1
41421,1,1
41424,0,0
41425,0,0
41426,1,1
41427,0,0
41429,1,1
41431,1,1
41435,1,1
41437,1,1
41441,0,0
41443,1,1
41448,0,0
41449,1,1
41453,0,1
41457,0,0
41459,1,1
41460,0,0
41461,0,1
41462,0,0
41463,1,1
41464,0,0
41469,0,0
41471,1,0
41475,0,0
41479,0,0
41481,0,0
41483,0,0
41488,1,1
41489,0,0
41495,1,1
41496,0,0
41497,0,0
41499,0,0
41500,1,0
41502,0,0
41504,0,0
41506,1,1
41509,0,0
41510,1,1
41511,0,0
41512,0,1
41513,1,1
41514,0,0
41515,0,0
41518,1,1
41519,0,0
41520,0,0
41525,1,1
41526,0,0
41527,1,1
41528,1,1
41529,1,1
41533,1,1
41534,0,0
41536,0,0
41538,1,1
41540,1,1
41541,1,1
41543,1,1
41545,1,1
41546,1,1
41547,1,1
41551,0,0
41552,1,1
41553,1,1
41554,0,0
41555,1,1
41557,0,0
41560,1,1
41562,0,0
41565,0,0
41566,1,1
41567,0,1
41569,0,0
41570,1,1
41572,0,0
41574,0,1
41579,0,0
41582,0,0
41585,1,1
41588,1,1
41589,0,0
41590,0,1
41591,1,1
41593,1,1
41594,0,0
41596,1,1
41597,1,1
41599,0,1
41602,1,0
41603,0,1
41604,1,1
41605,0,0
41612,1,1
41613,1,1
41616,0,0
41620,1,1
41622,0,0
41623,0,0
41624,1,1
41626,0,0
41630,0,0
41631,0,0
41632,1,1
41635,1,1
41636,1,0
41637,0,1
41638,0,0
41640,0,0
41644,1,1
41646,1,1
41648,0,0
41650,0,0
41651,1,1
41652,0,0
41654,1,1
41656,1,1
41658,1,1
41659,0,0
41663,0,0
41664,1,1
41666,0,1
41670,0,0
41677,1,1
41678,1,1
41679,1,1
41680,1,1
41684,1,1
41686,0,0
41689,1,1
41692,1,1
41694,1,1
41696,0,1
41702,1,1
41704,0,0
41706,0,0
41707,1,1
41708,1,1
41710,1,1
41713,1,1
41715,1,1
41718,0,0
41719,0,1
41720,1,0
41722,1,1
41729,1,0
41731,1,1
41732,1,1
41733,0,0
41737,1,1
41738,1,1
41741,1,1
41745,0,0
41749,0,0
41752,0,0
41755,0,0
41758,0,0
41759,1,1
41760,0,1
41762,0,0
41764,1,1
41769,1,1
41773,1,0
41774,1,1
41775,1,1
41776,0,0
41777,0,0
41779,0,0
41780,1,1
41781,1,1
41784,0,0
41786,0,0
41787,1,1
41788,0,0
41790,0,0
41791,0,0
41792,0,0
41793,1,1
41794,0,0
41799,1,0
41800,0,0
41803,1,1
41807,1,1
41808,1,1
41810,1,1
41811,1,1
41814,1,1
41815,0,0
41816,1,0
41817,1,1
41819,1,1
41821,0,0
41823,0,0
41824,0,0
41826,1,1
41827,1,1
41829,0,0
41831,1,1
41832,0,0
41835,1,1
41838,0,1
41842,0,0
41845,0,0
41848,0,0
41849,1,1
41850,0,0
41852,1,1
41853,0,0
41855,0,0
41857,1,1
41859,0,0
41861,1,0
41865,1,1
41867,0,0
41871,1,1
41872,1,1
41874,1,1
41878,1,1
41880,1,1
41881,1,1
41888,1,1
41889,0,0
41890,0,0
41893,1,1
41894,1,0
41895,1,1
41896,1,1
41897,1,1
41898,1,1
41899,0,0
41900,1,1
41901,1,1
41903,0,0
41905,0,0
41906,0,0
41908,0,0
41910,1,1
41912,0,0
41914,1,1
41915,1,1
41916,0,1
41919,0,0
41920,1,1
41921,0,0
41924,0,0
41925,0,0
41927,1,1
41928,1,1
41929,1,1
41930,0,0
41933,1,0
41934,1,1
41935,0,0
41936,1,1
41940,1,1
41941,0,0
41944,1,1
41947,1,1
41948,1,1
41949,0,0
41953,0,0
41954,0,0
41955,1,1
41957,1,1
41959,0,0
41961,1,1
41962,0,0
41963,1,1
41964,1,1
41966,0,0
41968,0,1
41970,0,0
41971,0,1
41972,0,0
41973,0,0
41974,0,0
41975,1,1
41976,0,0
41977,1,1
41981,1,1
41982,1,1
41983,1,1
41986,0,0
41987,0,0
41990,0,0
41995,1,1
41996,1,1
41998,0,0
41999,1,1
42002,1,1
42003,1,1
42004,0,0
42007,0,1
42009,0,0
42010,0,0
42011,0,0
42013,0,0
42014,1,0
42016,0,0
42018,1,1
42020,1,1
42023,0,0
42026,1,1
42029,1,1
42030,1,1
42033,1,1
42035,1,1
42037,0,0
42038,0,0
42039,0,0
42042,0,0
42048,1,1
42049,0,0
42052,0,0
42057,1,1
42058,1,1
42059,0,0
42062,0,1
42063,0,0
42068,1,1
42069,1,1
42070,0,1
42072,1,1
42075,0,0
42076,1,1
42077,0,0
42078,1,1
42079,1,1
42080,0,0
42081,1,1
42082,1,1
42083,0,0
42084,0,0
42087,0,0
42089,0,0
42091,0,1
42092,1,1
42098,0,0
42099,0,0
42101,0,0
42102,0,0
42103,0,0
42104,0,0
42108,0,0
42109,0,1
42111,1,1
42112,1,1
42114,1,0
42117,0,0
42120,0,1
42121,1,1
42122,0,0
42124,0,0
42127,0,0
42129,0,0
42130,0,0
42131,1,1
42134,0,0
42135,1,1
42139,0,0
42142,1,1
42143,0,0
42145,0,0
42146,0,1
42149,0,0
42155,1,1
42156,0,0
42158,1,1
42160,1,1
42162,0,0
42164,1,1
42165,0,0
42169,0,1
42170,1,1
42175,1,1
42176,0,0
42177,0,0
42180,0,1
42181,1,1
42182,1,1
42186,0,0
42188,1,1
42189,1,1
42191,1,0
42192,1,0
42193,1,1
42196,0,0
42197,1,1
42200,1,1
42201,0,0
42202,0,0
42204,0,0
42206,0,0
42208,0,0
42216,0,0
42218,1,1
42219,0,0
42224,0,0
42225,0,0
42226,1,1
42232,1,1
42233,1,1
42235,0,0
42238,0,0
42241,1,1
42242,0,0
42244,0,0
42249,1,1
42251,1,1
42253,1,1
42254,0,0
42256,0,0
42257,0,0
42258,0,0
42260,0,0
42262,1,1
42264,0,0
42265,0,0
42266,0,0
42267,0,0
42268,0,0
42270,0,0
42271,1,1
42272,0,0
42274,0,0
42276,1,1
42277,1,1
42278,1,1
42280,0,1
42281,0,0
42282,1,1
42284,0,0
42285,1,0
42289,0,0
42294,0,0
42295,1,1
42296,1,1
42299,1,0
42300,0,0
42301,1,1
42302,1,1
42304,1,1
42305,0,0
42306,1,1
42308,0,0
42309,0,0
42310,1,1
42311,0,0
42317,0,0
42318,1,1
42320,1,1
42323,0,0
42324,1,1
42325,1,1
42328,0,0
42329,0,1
42330,0,0
42331,1,0
42336,0,0
42338,0,0
42340,1,1
42341,0,1
42342,0,1
42343,0,1
42348,0,0
42351,1,0
42353,1,1
42354,0,1
42356,1,1
42358,0,1
42359,1,1
42361,0,0
42365,1,1
42368,1,1
42369,1,1
42371,1,1
42374,0,0
42375,0,0
42376,1,1
42378,0,0
42381,0,0
42382,0,0
42383,0,0
42384,0,0
42387,0,1
42389,1,1
42390,0,1
42391,1,1
42396,1,1
42398,0,0
42399,0,0
42401,0,0
42402,0,0
42405,0,0
42406,0,1
42409,0,1
42410,1,0
42412,1,1
42414,1,0
42417,0,0
42422,0,0
42423,0,1
42425,0,0
42426,1,1
42427,1,1
42431,1,0
42432,1,0
42433,1,1
42435,1,1
42439,1,1
42440,1,1
42442,0,0
42443,1,0
42444,0,0
42447,1,1
42448,1,1
42449,1,1
42452,1,1
42453,1,1
42456,0,0
42457,0,0
42461,1,1
42462,0,0
42463,1,1
42467,0,0
42468,0,0
42471,0,1
42472,0,0
42473,1,1
42474,1,1
42475,1,1
42476,0,0
42480,1,1
42482,1,1
42483,0,0
42484,0,0
42486,1,0
42488,0,1
42489,0,0
42491,0,0
42492,1,1
42495,1,1
42499,0,0
42501,0,0
42503,1,1
42510,1,1
42511,0,0
42512,1,0
42513,1,1
42514,0,0
42519,0,1
42521,1,1
42522,1,1
42524,1,1
42527,1,1
42528,1,1
42529,1,1
42530,0,0
42531,0,1
42533,0,0
42534,1,0
42536,0,0
42540,1,1
42541,0,0
42542,1,1
42543,0,0
42548,0,0
42549,1,1
42554,1,1
42555,1,1
42556,0,0
42558,0,0
42559,0,0
42560,0,0
42562,0,0
42563,0,0
42564,0,0
42565,0,1
42566,1,1
42570,0,0
42571,0,0
42576,0,0
42577,0,0
42580,1,1
42581,1,0
42585,1,1
42586,0,0
42587,0,0
42588,1,1
42589,0,0
42590,1,0
42591,0,0
42594,1,1
42595,1,1
42596,1,1
42599,0,0
42600,0,1
42603,0,0
42604,0,0
42606,1,1
42613,0,0
42614,1,1
42616,1,1
42617,0,0
42618,0,0
42619,1,1
42620,0,0
42621,1,1
42622,0,0
42623,1,1
42624,0,0
42625,1,1
42626,1,1
42628,1,1
42629,0,0
42635,1,0
42636,0,1
42638,0,0
42639,1,1
42640,0,0
42643,1,1
42644,1,1
42645,0,0
42646,0,0
42648,0,1
42651,0,0
42652,0,0
42656,1,1
42658,1,1
42663,0,0
42671,1,1
42672,1,0
42675,1,0
42679,0,0
42681,0,0
42682,0,0
42683,1,1
42686,1,1
42689,0,0
42690,0,0
42691,0,0
42692,0,0
42695,0,0
42696,0,0
42697,1,1
42699,1,1
42701,0,0
42702,0,0
42704,1,1
42705,0,0
42708,0,0
42710,0,0
42714,1,1
42718,0,0
42719,1,1
42720,0,0
42722,0,0
42723,0,1
42724,0,0
42726,0,0
42727,1,1
42728,0,1
42733,0,0
42734,0,0
42736,1,1
42738,0,0
42739,1,1
42741,1,1
42743,1,1
42744,1,1
42745,0,0
42750,0,0
42752,1,1
42753,1,1
42754,1,1
42757,0,0
42758,0,0
42759,1,0
42761,0,1
42763,0,0
42765,1,1
42768,1,1
42769,1,1
42770,1,1
42772,0,0
42774,0,0
42780,1,1
42783,1,1
42784,1,1
42789,0,0
42790,0,0
42794,1,1
42799,1,1
42800,0,0
42804,1,1
42805,1,1
42807,1,1
42817,0,0
42824,0,0
42825,0,0
42827,0,0
42829,1,1
42830,1,1
42831,1,1
42833,1,1
42837,1,1
42838,0,1
42842,1,0
42843,1,1
42846,1,1
42847,1,1
42849,1,1
42852,0,0
42853,0,0
42856,1,1
42857,0,0
42858,1,0
42860,0,0
42862,0,0
42863,0,0
42873,0,0
42876,0,1
42882,0,1
42886,0,0
42887,0,1
42888,1,1
42889,1,1
42895,1,1
42896,1,1
42897,1,1
42899,0,0
42901,1,1
42905,0,0
42906,0,0
42908,0,1
42909,1,1
42910,0,0
42912,1,0
42913,1,1
42914,0,0
42916,1,0
42917,1,1
42918,0,0
42920,0,1
42921,1,1
42923,1,1
42926,1,1
42928,0,0
42929,0,0
42932,0,0
42933,0,0
42934,0,0
42936,0,1
42937,0,1
42939,0,0
42942,0,0
42943,0,0
42949,1,1
42952,1,1
42957,0,0
42960,0,0
42965,1,1
42966,1,1
42969,1,0
42970,0,0
42971,1,1
42974,1,1
42978,1,1
42979,0,0
42980,0,0
42981,0,0
42982,0,0
42983,1,1
42984,0,0
42985,0,0
42986,1,1
42989,1,1
42993,0,0
42994,0,0
42995,0,0
42997,1,1
42998,1,1
43001,1,1
43002,1,1
43003,1,1
43004,0,0
43005,0,0
43007,1,1
43010,0,0
43012,1,1
43014,1,1
43019,0,0
43024,1,1
43025,1,1
43028,1,1
43031,0,0
43032,0,0
43033,0,1
43035,0,0
43037,1,1
43038,1,1
43039,1,0
43040,0,0
43041,1,1
43043,0,0
43048,1,1
43052,1,1
43054,1,1
43055,1,1
43057,1,1
43058,0,0
43059,0,0
43060,0,0
43061,1,1
43064,1,1
43066,0,0
43067,1,1
43068,0,0
43069,0,0
43070,1,1
43071,1,1
43072,0,0
43073,1,1
43075,1,1
43076,1,1
43078,1,1
43079,1,1
43080,0,0
43081,0,0
43085,1,1
43088,1,1
43089,0,0
43091,1,1
43092,1,1
43093,0,0
43094,1,1
43095,0,0
43098,0,0
43101,0,0
43102,1,1
43105,1,1
43106,1,1
43107,1,1
43110,0,0
43111,0,0
43112,1,1
43116,0,0
43118,1,1
43119,0,0
43122,1,1
43125,0,0
43126,1,1
43127,0,0
43129,0,0
43130,0,0
43133,1,1
43134,0,0
43136,1,0
43137,0,0
43139,0,0
43140,1,1
43143,0,0
43144,0,0
43147,0,0
43148,0,0
43150,0,0
43154,0,0
43155,1,1
43159,1,0
43161,0,1
43162,0,0
43163,1,1
43165,1,1
43166,1,1
43167,0,0
43170,0,0
43171,1,1
43172,0,0
43174,0,0
43176,1,1
43180,0,1
43182,1,1
43185,1,1
43187,1,1
43188,1,1
43189,1,1
43190,0,0
43195,1,1
43199,1,1
43202,0,0
43203,0,1
43204,1,1
43206,1,0
43207,0,1
43209,1,1
43211,0,0
43212,0,0
43215,0,0
43218,1,1
43220,1,1
43222,1,1
43223,1,1
43224,0,0
43225,1,1
43226,0,1
43227,1,0
43229,0,0
43230,1,1
43231,0,0
43233,1,1
43235,0,0
43237,0,0
43238,0,0
43239,0,1
43240,0,0
43246,1,1
43247,0,0
43248,0,0
43250,0,1
43252,1,1
43253,0,1
43254,1,1
43257,1,1
43258,0,0
43259,1,1
43260,0,0
43261,1,1
43267,1,1
43268,0,0
43270,1,1
43272,0,0
43273,1,1
43274,1,1
43276,1,1
43278,1,1
43281,1,1
43283,0,1
43285,1,1
43287,0,0
43289,1,1
43291,1,1
43294,0,0
43298,1,1
43300,0,0
43302,0,0
43306,1,1
43311,1,1
43313,0,0
43314,1,1
43315,1,1
43316,0,0
43318,1,1
43319,0,0
43320,1,1
43323,0,0
43325,0,0
43326,0,0
43327,1,1
43328,0,0
43330,0,0
43332,0,1
43333,1,1
43335,1,1
43336,1,1
43338,1,1
43341,0,0
43345,1,1
43346,1,1
43348,0,0
43349,0,0
43350,1,1
43352,0,0
43353,0,0
43356,1,1
43357,0,0
43358,0,0
43359,1,1
43361,0,0
43362,0,0
43366,1,1
43368,0,0
43371,0,0
43374,1,1
43375,1,1
43376,0,0
43378,1,1
43380,1,1
43381,1,0
43384,0,0
43385,1,1
43387,0,0
43395,1,1
43398,1,1
43400,1,1
43401,1,1
43402,1,1
43404,0,0
43405,0,0
43406,1,1
43407,0,0
43410,0,0
43411,0,0
43413,0,0
43414,1,0
43415,0,0
43418,1,1
43419,1,1
43423,0,0
43425,0,0
43428,0,0
43429,1,0
43431,0,0
43434,0,1
43435,0,0
43436,1,1
43437,0,0
43439,1,1
43442,1,1
43446,0,0
43453,0,0
43454,1,1
43456,1,1
43457,0,0
43458,0,0
43459,0,0
43462,1,1
43463,0,1
43467,1,0
43468,0,0
43470,0,0
43471,0,0
43472,0,0
43473,0,0
43474,1,1
43475,1,1
43476,1,1
43478,0,1
43479,1,1
43480,0,0
43482,1,1
43484,0,0
43485,1,1
43489,1,1
43490,1,1
43492,1,1
43495,1,1
43497,1,1
43498,1,1
43500,0,0
43501,1,1
43504,0,0
43505,0,1
43509,0,0
43510,1,1
43512,1,1
43513,0,0
43516,1,0
43517,1,1
43518,0,0
43519,0,0
43521,0,0
43522,1,1
43527,0,0
43531,1,1
43534,0,0
43536,0,0
43541,1,1
43543,0,0
43544,0,0
43546,0,0
43547,1,1
43548,1,1
43549,1,1
43550,1,1
43553,1,1
43554,1,0
43556,1,1
43557,1,1
43558,1,1
43561,0,0
43564,0,0
43565,1,1
43568,1,1
43571,0,1
43573,0,0
43576,1,1
43578,0,0
43580,0,0
43582,1,1
43583,0,0
43584,1,1
43586,1,0
43589,1,0
43590,0,0
43591,0,0
43594,0,0
43598,0,0
43600,1,1
43604,1,1
43608,0,0
43610,0,1
43611,0,0
43612,0,0
43613,1,1
43617,1,1
43619,0,1
43621,0,0
43628,0,0
43630,1,1
43632,0,0
43634,1,1
43636,1,1
43638,0,0
43639,1,1
43640,0,0
43641,0,0
43643,1,1
43645,1,1
43646,1,1
43647,0,0
43649,0,0
43650,1,1
43652,0,0
43655,1,1
43656,0,1
43657,1,1
43658,1,1
43660,1,1
43661,1,1
43662,0,0
43665,0,0
43666,0,0
43671,1,1
43672,0,1
43674,0,0
43678,0,0
43680,0,0
43682,0,1
43683,0,1
43684,0,0
43689,0,0
43690,0,1
43693,1,1
43694,0,0
43697,0,0
43698,0,0
43700,0,0
43702,1,1
43703,0,0
43708,1,1
43709,1,1
43713,0,0
43714,0,1
43718,0,0
43725,1,0
43726,1,0
43727,1,1
43730,1,1
43733,0,0
43735,1,1
43738,0,0
43739,1,1
43742,1,1
43751,1,1
43754,1,1
43756,0,0
43760,1,1
43763,0,0
43764,1,0
43766,0,0
43770,1,1
43772,0,1
43773,0,0
43776,0,0
43778,1,1
43779,0,1
43780,0,0
43781,1,1
43784,1,1
43785,0,0
43786,1,1
43787,1,1
43788,0,0
43792,0,1
43796,0,0
43800,1,1
43801,1,1
43802,0,0
43803,1,1
43804,0,0
43805,0,0
43807,1,1
43809,0,0
43814,0,0
43815,0,0
43818,0,0
43821,1,1
43822,1,1
43823,1,1
43824,1,1
43826,0,0
43828,0,0
43829,1,1
43832,1,1
43833,1,1
43835,0,0
43836,1,1
43837,1,1
43839,1,0
43841,0,0
43842,1,1
43843,1,1
43844,1,1
43846,0,0
43847,0,0
43857,1,1
43858,0,0
43859,0,0
43860,0,0
43861,0,0
43862,1,1
43863,1,1
43864,0,0
43868,0,1
43869,1,1
43870,1,1
43872,0,0
43873,0,0
43875,0,1
43877,0,0
43879,0,0
43880,0,1
43881,1,0
43882,1,1
43883,0,0
43885,1,1
43886,1,1
43891,0,0
43892,1,1
43893,0,1
43895,1,1
43897,1,1
43898,1,1
43900,1,1
43902,0,0
43905,0,0
43908,1,1
43909,0,0
43910,1,1
43912,1,1
43913,0,0
43915,0,0
43916,1,1
43917,0,0
43918,1,1
43920,1,0
43925,0,0
43926,0,0
43927,0,0
43928,0,0
43929,1,1
43931,1,1
43935,1,1
43938,1,1
43939,1,1
43941,0,0
43944,0,0
43948,1,1
43949,1,0
43950,0,0
43955,0,0
43957,0,0
43962,0,0
43964,1,1
43965,0,0
43968,1,1
43969,0,1
43970,1,0
43972,1,1
43975,0,0
43976,0,0
43987,0,0
43988,0,0
43989,1,1
43991,1,1
43992,1,1
43995,1,1
43997,0,0
43999,1,1
44000,1,1
44004,0,0
44008,1,1
44009,0,0
44010,1,1
44011,0,0
44013,0,0
44015,1,1
44017,1,1
44018,1,1
44021,0,1
44022,1,1
44024,0,0
44028,0,0
44030,0,0
44031,0,0
44033,0,1
44034,0,0
44037,0,0
44043,1,1
44044,0,0
44045,0,0
44047,1,1
44049,1,1
44052,1,1
44053,1,1
44056,0,0
44058,1,1
44059,1,1
44062,1,1
44063,0,0
44066,0,1
44067,1,1
44068,0,0
44069,0,0
44074,1,1
44077,1,1
44078,1,1
44080,0,0
44081,1,1
44082,1,1
44083,0,0
44085,0,1
44086,0,0
44087,1,1
44088,0,0
44090,0,0
44091,1,1
44098,0,0
44099,0,0
44100,1,1
44102,0,0
44107,0,0
44108,0,0
44109,0,0
44110,0,0
