,sentiment,prediction
39695,1,1
39696,1,1
39697,1,1
39698,0,0
39700,1,1
39701,1,1
39703,0,0
39705,1,1
39706,0,0
39707,0,0
39709,0,0
39710,1,1
39714,0,0
39715,1,1
39716,1,1
39717,0,0
39718,0,0
39721,0,0
39724,1,1
39725,0,0
39726,1,1
39729,1,1
39730,1,1
39735,0,1
39736,0,0
39739,0,0
39741,0,1
39742,1,1
39747,1,1
39750,0,0
39752,1,1
39754,1,1
39758,0,0
39761,0,0
39763,0,0
39766,0,0
39767,1,1
39769,0,0
39770,0,0
39771,0,0
39772,0,0
39774,1,1
39775,1,1
39779,0,1
39781,1,1
39782,1,1
39783,0,0
39787,1,1
39788,0,0
39789,0,0
39790,0,0
39792,1,1
39793,1,1
39794,1,1
39795,0,0
39798,1,1
39799,0,1
39800,0,0
39804,0,0
39805,1,1
39807,1,1
39811,0,0
39813,1,1
39815,0,0
39817,1,0
39818,1,1
39820,0,0
39821,1,1
39823,0,0
39824,0,0
39825,1,1
39828,1,0
39832,0,0
39833,1,0
39836,0,0
39840,0,0
39841,0,0
39842,0,0
39843,0,0
39845,0,0
39846,1,1
39850,1,0
39851,0,0
39854,1,1
39856,1,1
39859,1,1
39860,0,0
39864,0,0
39865,0,0
39866,1,1
39868,0,0
39871,1,1
39878,1,1
39884,1,0
39885,1,1
39886,0,0
39889,0,0
39890,1,1
39891,0,0
39893,0,0
39896,1,1
39897,0,0
39898,0,0
39901,1,1
39904,0,1
39906,0,0
39907,0,0
39909,1,1
39910,1,1
39911,0,0
39912,1,1
39913,0,0
39914,1,1
39915,1,1
39919,0,0
39920,1,1
39922,1,1
39924,1,1
39925,0,0
39926,0,0
39928,1,1
39929,1,1
39931,0,1
39933,0,0
39934,0,0
39937,1,1
39938,0,0
39939,1,1
39940,1,0
39941,1,1
39942,0,0
39945,0,0
39947,0,0
39950,1,0
39952,1,1
39956,1,1
39958,0,0
39962,1,1
39963,1,1
39966,1,1
39967,0,0
39973,1,1
39974,0,0
39975,0,0
39976,0,0
39980,1,1
39983,0,0
39985,0,0
39987,0,0
39993,0,0
39998,1,1
39999,0,1
40001,0,0
40002,0,0
40004,0,0
40006,0,0
40007,1,1
40009,1,1
40010,1,1
40014,0,0
40019,0,0
40020,0,0
40021,0,0
40027,0,0
40030,0,0
40031,0,0
40032,0,0
40034,0,0
40036,1,1
40040,1,1
40041,1,1
40043,0,0
40047,0,1
40052,0,0
40054,1,1
40056,1,1
40059,0,0
40060,1,1
40065,1,1
40069,1,1
40072,1,1
40073,1,0
40075,0,1
40076,1,1
40079,0,0
40084,1,1
40085,0,0
40086,0,0
40088,1,1
40090,1,1
40091,0,0
40092,0,0
40095,1,1
40097,1,1
40098,0,0
40099,0,0
40100,0,0
40103,0,0
40104,1,1
40108,1,1
40109,1,1
40112,0,0
40113,0,0
40114,1,1
40116,0,0
40117,1,1
40118,0,0
40124,1,1
40126,0,0
40128,0,0
40129,0,1
40130,0,0
40132,0,0
40134,1,1
40135,0,0
40139,1,1
40142,1,1
40143,0,0
40148,1,1
40150,0,0
40151,1,1
40152,0,0
40153,0,0
40158,0,0
40159,1,1
40160,0,0
40162,1,1
40163,1,0
40166,0,0
40168,1,1
40169,1,1
40171,0,0
40176,0,1
40177,0,0
40178,0,1
40180,1,1
40184,0,0
40185,0,1
40187,0,0
40190,0,0
40193,1,1
40194,0,0
40195,0,0
40196,0,0
40197,1,1
40201,1,1
40203,0,0
40204,0,0
40205,0,0
40206,0,1
40208,0,0
40209,0,0
40210,1,0
40215,1,1
40222,0,1
40224,1,1
40225,1,1
40226,0,0
40228,1,1
40233,1,1
40234,0,1
40236,0,0
40237,0,0
40240,1,1
40241,0,0
40242,1,1
40244,1,1
40245,1,1
40247,1,1
40248,0,1
40251,1,1
40252,0,0
40253,1,1
40255,0,0
40256,0,0
40258,1,1
40259,0,0
40261,1,1
40264,0,0
40265,1,1
40269,1,0
40270,1,1
40271,1,1
40272,1,1
40273,1,1
40274,1,1
40275,1,1
40279,0,0
40280,0,0
40282,0,0
40283,0,0
40285,1,1
40288,0,0
40292,1,0
40295,0,0
40296,1,1
40297,0,0
40298,1,1
40300,1,1
40301,0,0
40302,1,1
40304,1,1
40305,0,0
40307,1,1
40308,1,0
40310,0,0
40312,1,1
40313,1,1
40316,0,0
40317,1,1
40320,0,0
40322,0,0
40324,1,1
40325,0,1
40330,0,0
40331,1,1
40332,1,1
40337,0,0
40342,1,1
40343,0,0
40345,0,0
40346,0,0
40347,0,0
40349,0,0
40356,0,0
40361,0,0
40362,1,1
40365,1,1
40366,0,0
40367,1,1
40368,0,0
40370,1,1
40374,0,0
40376,0,0
40377,0,0
40383,1,0
40384,0,0
40390,0,0
40392,0,0
40395,0,1
40396,0,0
40397,0,0
40398,1,1
40400,1,1
40402,1,1
40404,1,0
40405,0,0
40406,0,0
40407,0,0
40411,1,0
40413,0,0
40414,0,0
40417,1,1
40422,1,1
40425,0,0
40427,0,0
40428,0,0
40429,1,0
40431,1,1
40432,1,1
40433,0,1
40436,1,1
40438,1,1
40439,1,1
40442,0,0
40445,0,0
40448,1,1
40450,1,1
40451,0,0
40453,0,0
40455,0,0
40458,0,0
40459,1,1
40460,1,1
40461,1,0
40462,1,1
40463,0,0
40465,0,1
40469,0,0
40470,0,0
40472,1,0
40474,0,1
40475,0,0
40476,1,1
40478,1,1
40481,0,0
40482,0,0
40484,1,1
40485,1,1
40488,1,1
40489,1,1
40490,0,0
40492,1,1
40493,1,1
40494,0,0
40498,1,1
40499,0,1
40500,1,1
40501,1,1
40506,0,0
40507,1,1
40510,0,1
40511,1,1
40512,0,0
40514,0,0
40518,0,0
40519,0,0
40521,1,1
40527,0,0
40528,1,1
40529,1,1
40530,1,1
40531,0,0
40532,1,1
40535,0,0
40536,0,0
40538,1,1
40541,0,0
40542,0,0
40543,1,1
40544,0,0
40545,1,1
40546,0,1
40547,1,1
40548,0,0
40550,0,1
40551,1,1
40552,1,1
40553,0,0
40555,1,1
40556,1,0
40557,1,1
40558,0,0
40560,1,1
40561,1,1
40562,1,1
40565,1,1
40566,0,0
40573,0,0
40578,0,0
40583,1,1
40585,1,1
40586,1,0
40587,0,0
40588,0,0
40590,1,0
40592,1,1
40593,0,0
40594,1,0
40595,0,0
40596,1,1
40597,0,1
40598,0,0
40601,0,0
40603,1,1
40604,0,0
40605,0,0
40607,0,0
40610,1,1
40614,0,0
40615,0,0
40618,0,0
40619,1,1
40621,0,0
40623,1,1
40627,0,1
40628,1,1
40629,0,1
40630,0,0
40632,1,1
40638,0,0
40639,1,1
40640,0,0
40642,1,1
40643,0,0
40645,0,0
40652,1,1
40653,0,0
40654,1,1
40656,1,1
40659,1,1
40660,1,1
40662,1,1
40664,1,1
40665,1,1
40667,1,1
40671,0,1
40674,0,0
40680,1,0
40682,1,1
40684,1,1
40685,0,0
40686,1,1
40687,0,0
40690,0,0
40694,0,0
40696,0,0
40698,1,1
40699,0,0
40700,1,1
40701,1,1
40702,1,1
40703,0,0
40704,1,1
40705,1,1
40707,0,0
40709,1,1
40710,1,1
40711,0,0
40713,1,1
40714,0,0
40715,1,1
40716,0,0
40718,1,0
40719,1,1
40720,0,0
40721,1,1
40725,1,1
40727,1,1
40728,0,0
40729,0,1
40731,1,1
40732,1,1
40742,1,1
40744,0,0
40746,1,1
40748,1,1
40750,1,1
40751,1,1
40756,1,1
40757,1,1
40758,1,1
40759,1,1
40760,1,1
40761,1,1
40764,0,0
40765,1,1
40769,1,1
40770,1,1
40778,1,1
40779,1,1
40781,1,1
40782,1,1
40783,0,0
40785,1,1
40786,1,1
40791,1,0
40793,1,1
40794,0,1
40795,0,0
40796,0,0
40797,0,0
40798,1,1
40799,1,1
40800,1,1
40801,0,0
40802,1,1
40805,0,0
40806,0,0
40807,0,0
40808,1,1
40809,0,0
40812,0,0
40813,1,1
40815,1,1
40821,0,0
40825,1,1
40827,1,1
40828,1,1
40829,0,1
40832,1,1
40836,0,0
40838,0,0
40841,1,1
40844,1,1
40847,1,1
40853,0,0
40854,0,1
40855,1,1
40856,0,0
40859,0,0
40862,0,0
40863,0,0
40865,0,0
40870,0,0
40871,0,0
40874,0,1
40875,0,0
40876,1,1
40877,1,1
40880,1,1
40886,0,0
40893,0,0
40897,0,0
40898,1,1
40899,1,1
40901,0,0
40902,0,0
40905,0,0
40912,0,0
40913,1,1
40914,1,1
40917,1,1
40918,0,0
40920,1,1
40921,0,0
40922,0,0
40923,1,1
40924,0,0
40925,0,0
40927,1,1
40931,0,0
40932,0,0
40933,1,1
40934,1,1
40935,1,1
40937,0,0
40938,0,0
40939,0,0
40941,1,1
40944,0,0
40945,1,1
40946,1,0
40947,1,1
40949,1,1
40950,0,0
40952,1,1
40953,1,1
40956,0,0
40957,0,1
40959,1,1
40960,0,0
40961,0,0
40962,1,1
40966,1,1
40968,1,1
40969,1,0
40970,1,1
40971,0,0
40976,1,1
40977,1,1
40980,0,0
40981,1,1
40982,0,0
40983,0,1
40984,0,1
40988,0,1
40994,0,0
40995,0,0
40996,1,1
40998,0,0
41001,1,1
41002,1,1
41003,1,1
41006,1,1
41008,1,1
41010,0,0
41011,1,1
41012,0,0
41013,0,0
41016,0,0
41018,1,1
41020,1,1
41021,0,0
41022,1,1
41023,0,0
41025,1,0
41026,1,1
41027,0,0
41028,1,1
41031,0,0
41032,0,0
41033,1,1
41034,1,1
41036,0,0
41037,0,0
41038,0,0
41039,1,0
41041,0,0
41043,1,1
41044,1,1
41045,0,0
41051,1,1
41054,1,0
41058,0,1
41059,1,1
41060,1,1
41062,1,1
41063,0,0
41064,0,0
41066,0,0
41067,0,0
41069,0,0
41070,0,0
41072,1,1
41073,1,0
41074,1,1
41075,0,0
41077,0,0
41085,1,0
41086,1,1
41089,1,1
41091,0,0
41092,0,0
41093,1,1
41095,1,1
41096,0,0
41097,0,0
41101,1,0
41102,0,0
41103,1,1
41106,1,1
41109,1,1
41110,0,0
41111,0,0
41114,0,1
41115,1,1
41118,1,1
41120,1,1
41121,1,1
41125,0,0
41126,1,1
41130,1,1
41131,1,1
41132,1,1
41133,0,1
41134,0,0
41139,1,1
41140,0,0
41143,0,0
41144,0,0
41145,0,0
41148,1,0
41151,1,1
41152,1,1
41154,0,1
41155,1,1
41159,1,0
41160,1,0
41161,0,0
41164,1,1
41166,1,1
41167,0,0
41168,1,1
41169,0,1
41170,1,1
41171,0,0
41174,0,0
41177,0,0
41179,0,0
41180,1,1
41184,0,0
41187,1,1
41190,0,0
41195,0,0
41197,0,0
41200,0,0
41204,0,1
41205,0,0
41206,0,1
41207,1,1
41210,0,0
41211,1,1
41212,1,1
41215,1,1
41217,1,1
41218,1,1
41219,1,1
41220,1,1
41224,1,1
41226,0,1
41229,1,1
41230,0,0
41233,1,1
41234,1,0
41235,0,0
41236,0,0
41238,0,0
41239,0,0
41241,1,1
41242,0,1
41243,0,0
41246,1,1
41247,0,0
41249,0,0
41251,0,1
41252,0,0
41255,1,1
41257,1,1
41258,1,1
41259,1,0
41260,1,1
41265,1,1
41266,0,0
41267,0,0
41268,1,1
41270,1,0
41272,1,1
41273,1,0
41274,1,1
41275,0,0
41276,1,1
41279,0,0
41280,0,0
41284,1,1
41286,0,0
41288,1,1
41291,1,1
41293,1,1
41296,0,0
41297,0,0
41298,0,1
41299,1,1
41300,0,0
41302,1,1
41305,0,0
41309,1,1
41310,0,0
41311,0,0
41312,1,1
41316,0,0
41320,0,0
41322,1,1
41323,1,1
41325,0,0
41326,1,1
41328,0,0
41331,0,0
41332,1,0
41333,0,0
41335,1,1
41336,1,1
41339,1,1
41340,0,0
41342,1,0
41343,0,0
41344,1,0
41347,0,0
41349,1,1
41351,1,1
41354,1,1
41359,0,0
41361,0,0
41362,1,1
41363,1,0
41364,1,1
41367,0,0
41370,1,0
41371,1,1
41374,0,0
41377,1,1
41379,0,1
41380,1,1
41381,0,0
41383,0,0
41390,0,1
41391,0,0
41393,1,1
41395,1,1
41397,1,1
41399,0,0
41400,0,0
41401,0,0
41403,1,1
41408,0,0
41409,1,1
41410,0,0
41411,0,0
41412,1,0
41413,0,0
41416,0,0
41417,0,0
41419,1,1
41422,0,0
41423,1,1
41424,0,0
41426,1,1
41427,0,0
41430,1,1
41431,1,1
41432,0,0
41435,1,1
41436,1,0
41439,1,1
41441,0,0
41442,0,1
41446,0,0
41449,1,1
41450,1,1
41451,1,1
41452,0,1
41454,1,1
41456,1,0
41462,0,0
41465,0,0
41468,1,1
41469,0,0
41470,1,1
41471,1,0
41473,1,1
41474,0,0
41476,1,1
41478,0,1
41485,1,1
41491,0,0
41492,0,0
41495,1,1
41498,1,1
41499,0,0
41501,1,1
41502,0,0
41503,1,1
41509,0,0
41512,0,1
41514,0,0
41515,0,0
41517,1,1
41518,1,1
41524,0,1
41526,0,0
41527,1,1
41529,1,1
41537,0,0
41538,1,1
41539,1,1
41542,0,0
41543,1,1
41544,1,1
41547,1,1
41555,1,1
41556,1,1
41558,0,0
41559,1,1
41560,1,1
41563,1,1
41564,1,0
41565,0,0
41566,1,1
41569,0,0
41571,0,0
41572,0,0
41573,0,0
41579,0,0
41580,0,0
41581,0,0
41582,0,0
41588,1,1
41589,0,0
41590,0,0
41593,1,1
41594,0,0
41596,1,1
41597,1,1
41598,1,0
41599,0,1
41600,1,1
41601,1,1
41603,0,1
41604,1,1
41606,0,0
41609,1,1
41610,1,1
41613,1,1
41614,1,1
41616,0,1
41617,1,1
41619,1,1
41621,1,1
41623,0,0
41624,1,1
41625,1,1
41628,0,0
41630,0,0
41631,0,0
41632,1,1
41635,1,1
41639,0,1
41641,0,0
41644,1,1
41646,1,0
41647,0,0
41648,0,0
41650,0,1
41655,1,1
41657,0,1
41660,1,1
41663,0,0
41664,1,1
41667,0,0
41668,0,0
41670,0,0
41672,1,1
41673,0,0
41674,0,0
41675,0,0
41679,1,1
41681,1,0
41684,1,1
41687,1,1
41692,1,1
41694,1,1
41695,0,0
41700,0,0
41702,1,1
41703,0,0
41705,1,1
41707,1,1
41710,1,1
41714,1,0
41715,1,1
41716,0,0
41717,1,1
41718,0,0
41724,1,1
41725,1,1
41727,1,1
41728,0,1
41730,0,1
41733,0,0
41738,1,1
41740,1,1
41745,0,0
41746,1,1
41747,0,0
41748,0,1
41751,0,0
41752,0,0
41754,0,1
41755,0,0
41757,1,1
41760,0,0
41763,1,1
41766,1,1
41769,1,0
41770,0,1
41771,0,0
41772,0,0
41773,1,1
41774,1,1
41775,1,1
41777,0,0
41779,0,0
41780,1,1
41783,1,1
41784,0,0
41786,0,0
41789,0,0
41790,0,0
41794,0,0
41795,1,1
41797,1,1
41798,1,1
41799,1,0
41800,0,0
41801,1,0
41805,1,1
41810,1,1
41814,1,1
41816,1,0
41818,0,0
41819,1,1
41823,0,0
41826,1,1
41832,0,0
41833,1,1
41839,1,1
41840,0,0
41841,1,1
41842,0,0
41844,1,1
41846,1,1
41847,0,0
41849,1,1
41852,1,0
41853,0,0
41854,0,0
41859,0,0
41860,1,1
41861,1,0
41862,0,0
41865,1,1
41866,0,0
41869,1,1
41870,1,1
41871,1,1
41872,1,1
41873,0,1
41877,0,1
41879,0,0
41880,1,1
41884,0,0
41885,0,0
41886,0,0
41887,1,1
41888,1,1
41891,0,1
41892,1,0
41896,1,1
41897,1,1
41898,1,1
41902,0,0
41906,0,0
41907,1,0
41911,0,0
41913,1,1
41915,1,1
41916,0,1
41922,0,0
41925,0,0
41926,0,1
41927,1,1
41928,1,1
41929,1,1
41933,1,0
41938,1,1
41940,1,1
41944,1,1
41946,0,0
41949,0,0
41950,0,1
41953,0,0
41955,1,1
41958,1,1
41962,0,0
41964,1,1
41965,0,0
41968,0,1
41969,0,0
41970,0,0
41976,0,0
41977,1,1
41978,1,1
41980,1,1
41981,1,1
41982,1,1
41984,1,1
41986,0,0
41990,0,0
41992,0,0
41995,1,1
41999,1,1
42002,1,1
42003,1,1
42006,1,1
42007,0,1
42008,1,1
42010,0,0
42011,0,0
42012,0,1
42017,0,0
42018,1,1
42019,0,0
42023,0,0
42024,1,1
42026,1,1
42028,0,0
42030,1,1
42034,0,1
42038,0,0
42040,1,0
42041,0,0
42044,0,0
42046,1,1
42047,0,0
42049,0,0
42050,1,1
42051,0,0
42052,0,0
42053,1,1
42056,0,0
42058,1,1
42059,0,0
42060,1,1
42061,1,1
42064,0,0
42065,1,1
42066,0,0
42068,1,1
42069,1,1
42070,0,0
42071,1,1
42072,1,1
42075,0,0
42077,0,0
42078,1,1
42081,1,1
42084,0,0
42085,1,1
42086,0,0
42087,0,0
42089,0,0
42091,0,0
42092,1,1
42093,0,0
42094,0,0
42095,0,0
42096,0,0
42097,0,1
42099,0,0
42100,1,1
42101,0,0
42102,0,0
42103,0,0
42106,0,0
42108,0,0
42109,0,1
42110,0,0
42116,1,1
42117,0,0
42118,0,1
42119,0,0
42120,0,1
42122,0,0
42125,0,0
42130,0,0
42131,1,1
42132,1,1
42138,1,1
42139,0,0
42140,1,1
42141,1,1
42143,0,0
42144,0,0
42145,0,0
42146,0,0
42147,0,0
42150,1,1
42154,0,0
42155,1,1
42156,0,0
42157,1,1
42158,1,1
42160,1,1
42162,0,0
42163,0,0
42164,1,1
42166,0,0
42167,1,0
42170,1,1
42171,0,0
42175,1,1
42176,0,0
42177,0,0
42178,1,1
42181,1,1
42182,1,1
42186,0,0
42187,0,0
42188,1,1
42191,1,0
42194,0,0
42196,0,0
42197,1,1
42198,0,0
42203,0,1
42204,0,0
42207,1,1
42208,0,0
42210,0,0
42211,1,1
42217,1,0
42219,0,0
42220,1,1
42221,1,1
42222,1,1
42228,0,1
42230,1,1
42231,0,0
42232,1,1
42234,0,0
42235,0,0
42236,1,0
42237,1,1
42238,0,0
42240,0,0
42241,1,1
42242,0,0
42243,0,0
42244,0,0
42246,0,0
42250,1,1
42251,1,1
42252,0,0
42253,1,1
42254,0,0
42260,0,0
42261,0,0
42263,0,0
42269,1,1
42270,0,0
42272,0,0
42273,1,1
42274,0,0
42276,1,1
42277,1,1
42278,1,1
42279,1,1
42280,0,1
42282,1,1
42284,0,0
42285,1,0
42287,1,0
42288,0,0
42292,0,0
42296,1,1
42298,1,0
42299,1,0
42301,1,1
42302,1,1
42304,1,1
42305,0,0
42307,0,0
42308,0,0
42309,0,0
42312,1,0
42314,0,0
42316,0,0
42318,1,0
42319,1,1
42321,1,1
42322,0,0
42323,0,0
42324,1,1
42326,1,1
42327,1,1
42328,0,1
42331,1,0
42335,1,1
42339,1,1
42341,0,1
42345,1,1
42347,0,0
42348,0,0
42349,1,0
42351,1,0
42352,1,1
42355,1,1
42356,1,1
42357,0,0
42358,0,1
42359,1,1
42360,0,0
42361,0,0
42363,0,0
42365,1,1
42366,1,1
42367,0,0
42370,0,0
42373,1,0
42374,0,0
42375,0,0
42381,0,0
42384,0,0
42385,0,0
42389,1,0
42390,0,0
42392,0,0
42396,1,1
42398,0,0
42399,0,0
42400,1,1
42401,0,0
42402,0,0
42403,1,1
42405,0,0
42409,0,0
42410,1,0
42413,0,0
42417,0,0
42421,0,0
42423,0,1
42424,0,0
42426,1,1
42428,0,0
42431,1,0
42434,1,1
42435,1,1
42436,1,1
42438,1,1
42439,1,0
42440,1,1
42441,1,1
42442,0,1
42445,0,0
42446,1,1
42450,0,0
42452,1,1
42454,0,0
42455,0,1
42457,0,0
42458,1,0
42467,0,0
42469,1,1
42471,0,1
42473,1,1
42475,1,1
42476,0,0
42477,0,0
42480,1,1
42483,0,0
42484,0,0
42488,0,1
42491,0,0
42492,1,1
42493,1,1
42495,1,1
42496,0,0
42497,1,1
42498,1,1
42501,0,0
42505,1,1
42509,0,0
42511,0,0
42513,1,1
42515,1,1
42516,1,0
42517,0,0
42519,0,1
42520,1,1
42523,1,1
42525,0,0
42527,1,1
42528,1,1
42529,1,1
42530,0,0
42531,0,1
42532,0,0
42533,0,0
42534,1,0
42535,1,1
42536,0,0
42537,0,0
42538,0,0
42540,1,1
42541,0,0
42544,0,0
42550,1,1
42551,0,0
42552,0,0
42553,1,0
42554,1,1
42557,1,1
42558,0,0
42561,0,0
42563,0,0
42565,0,1
42566,1,0
42567,1,1
42568,0,0
42570,0,0
42572,0,0
42574,0,0
42577,0,0
42579,1,1
42580,1,1
42581,1,0
42582,1,1
42583,1,1
42584,1,1
42585,1,1
42587,0,0
42589,0,0
42593,0,0
42594,1,1
42597,1,1
42603,0,1
42609,1,1
42610,0,0
42611,0,0
42612,1,1
42613,0,0
42618,0,0
42619,1,1
42621,1,1
42622,0,0
42627,0,0
42628,1,1
42631,1,1
42635,1,0
42636,0,1
42642,0,1
42644,1,1
42645,0,0
42647,0,1
42651,0,0
42653,0,0
42656,1,1
42657,1,1
42661,0,0
42663,0,0
42664,1,1
42666,0,0
42668,0,0
42669,0,1
42670,0,0
42671,1,1
42673,1,1
42675,1,0
42677,1,1
42684,1,1
42685,0,0
42689,0,0
42694,0,0
42695,0,0
42696,0,0
42698,1,1
42700,1,1
42702,0,0
42705,0,0
42706,0,1
42707,1,1
42708,0,0
42709,1,1
42710,0,0
42715,0,0
42720,0,0
42721,0,0
42722,0,0
42724,0,0
42726,0,0
42728,0,1
42732,1,1
42733,0,0
42734,0,0
42738,0,0
42740,1,1
42742,1,1
42743,1,1
42745,0,0
42747,1,0
42748,1,1
42749,0,0
42752,1,1
42753,1,1
42755,1,1
42756,0,1
42759,1,0
42760,1,1
42761,0,1
42763,0,0
42764,1,1
42765,1,1
42769,1,1
42770,1,1
42777,1,0
42779,1,1
42780,1,1
42781,0,1
42785,1,1
42786,1,1
42787,0,0
42788,0,0
42789,0,0
42790,0,0
42792,1,1
42794,1,1
42795,1,1
42797,0,0
42798,0,0
42799,1,1
42800,0,0
42801,0,0
42802,0,0
42804,1,1
42805,1,1
42806,1,1
42808,1,1
42810,0,0
42811,1,1
42812,1,1
42813,1,1
42814,1,1
42815,0,0
42817,0,0
42819,0,0
42821,1,1
42825,0,0
42827,0,1
42828,1,1
42831,1,1
42832,0,0
42833,1,1
42836,1,1
42837,1,1
42840,1,1
42841,1,1
42844,0,0
42847,1,1
42849,1,1
42850,1,1
42852,0,0
42854,1,1
42857,0,0
42858,1,0
42859,0,1
42860,0,0
42861,0,0
42863,0,0
42864,0,0
42865,0,0
42866,0,0
42868,0,0
42873,0,0
42874,0,0
42875,1,1
42877,0,0
42878,0,0
42882,0,1
42885,0,0
42886,0,0
42887,0,1
42888,1,1
42889,1,1
42890,0,0
42891,0,0
42894,1,1
42898,1,1
42900,1,1
42902,0,1
42904,0,0
42905,0,0
42910,0,0
42911,0,0
42912,1,0
42914,0,0
42916,1,1
42918,0,0
42919,0,0
42920,0,0
42922,1,1
42923,1,1
42928,0,0
42932,0,0
42934,0,0
42935,0,0
42936,0,0
42937,0,0
42938,1,1
42939,0,0
42940,1,1
42941,0,1
42943,0,0
42945,1,1
42946,1,1
42949,1,1
42951,1,1
42955,0,0
42956,1,1
42957,0,0
42963,0,1
42964,1,1
42966,1,1
42969,1,0
42970,0,0
42972,0,0
42973,1,1
42974,1,1
42975,1,1
42976,1,1
42977,1,1
42978,1,1
42979,0,0
42981,0,0
42982,0,0
42983,1,0
42985,0,0
42986,1,0
42987,0,0
42991,1,1
42994,0,0
42995,0,0
42996,1,1
42997,1,1
43000,1,1
43008,0,0
43011,0,0
43017,1,1
43022,1,1
43025,1,1
43028,1,1
43029,0,0
43030,0,0
43037,1,1
43038,1,1
43039,1,0
43041,1,1
43042,0,0
43044,1,1
43045,1,1
43046,1,1
43049,0,0
43050,0,0
43051,1,1
43052,1,1
43053,0,0
43055,1,0
43057,1,1
43058,0,0
43062,1,1
43064,1,1
43065,0,0
43066,0,0
43067,1,1
43068,0,0
43070,1,1
43071,1,1
43072,0,0
43076,1,1
43077,0,0
43078,1,1
43080,0,0
43081,0,0
43084,1,1
43086,1,0
43087,0,0
43090,0,0
43091,1,1
43092,1,1
43093,0,0
43095,0,0
43096,1,1
43098,0,0
43099,0,0
43101,0,0
43105,1,1
43106,1,1
43109,1,0
43110,0,0
43116,0,0
43117,1,1
43118,1,1
43120,1,0
43122,1,1
43123,0,0
43124,1,1
43125,0,0
43126,1,1
43127,0,0
43130,0,0
43131,0,0
43135,1,1
43136,1,1
43138,0,0
43139,0,0
43142,0,0
43144,0,0
43145,1,1
43146,1,1
43149,1,1
43150,0,0
43155,1,1
43156,0,0
43157,1,0
43159,1,0
43160,0,1
43164,1,0
43166,1,1
43167,0,0
43170,0,0
43171,1,1
43173,1,1
43176,1,1
43179,0,0
43181,1,1
43183,0,0
43184,1,1
43185,1,1
43186,0,0
43188,1,1
43189,1,1
43190,0,0
43191,0,1
43192,0,0
43194,1,1
43197,0,0
43198,0,0
43199,1,1
43200,0,0
43201,0,0
43202,0,0
43203,0,1
43204,1,1
43205,1,0
43206,1,0
43211,0,1
43213,0,0
43215,0,0
43219,0,0
43222,1,1
43223,1,1
43226,0,0
43227,1,1
43228,0,0
43229,0,0
43230,1,0
43232,0,0
43236,0,0
43237,0,1
43238,0,1
43239,0,0
43242,0,0
43243,0,0
43244,0,0
43246,1,1
43251,0,1
43253,0,1
43254,1,1
43255,0,0
43256,0,0
43257,1,1
43260,0,0
43262,1,1
43264,0,1
43265,1,0
43267,1,1
43268,0,0
43269,0,0
43270,1,1
43271,0,0
43272,0,0
43273,1,1
43275,1,1
43277,1,1
43278,1,1
43279,0,0
43280,0,1
43285,1,1
43288,1,1
43289,1,0
43292,0,0
43293,1,1
43294,0,0
43297,0,0
43298,1,1
43300,0,0
43301,1,0
43302,0,0
43303,0,0
43305,0,0
43307,1,1
43309,1,0
43310,1,1
43311,1,1
43313,0,0
43314,1,1
43315,1,1
43318,1,1
43319,0,0
43321,1,1
43322,0,0
43323,0,0
43327,1,1
43328,0,0
43329,0,0
43330,0,0
43333,1,1
43337,0,0
43342,1,1
43344,1,1
43345,1,1
43350,1,1
43354,1,1
43355,0,0
43357,0,0
43358,0,0
43359,1,1
43361,0,0
43363,0,0
43365,0,0
43367,1,0
43368,0,0
43369,1,1
43370,0,0
43372,0,0
43373,1,1
43377,0,0
43378,1,1
43379,1,1
43380,1,1
43382,0,0
43384,0,0
43385,1,1
43387,0,1
43388,1,1
43389,0,0
43390,0,0
43391,0,0
43392,1,1
43394,0,1
43396,1,1
43397,1,1
43398,1,1
43399,0,0
43403,0,0
43408,0,1
43409,0,0
43410,0,0
43411,0,0
43414,1,0
43415,0,0
43419,1,1
43423,0,0
43426,0,1
43428,0,0
43430,0,0
43431,0,0
43435,0,0
43437,0,0
43439,1,1
43440,0,0
43441,1,1
43443,0,0
43444,1,1
43445,0,0
43446,0,0
43447,1,1
43450,0,0
43451,0,0
43453,0,0
43458,0,0
43459,0,0
43461,1,1
43463,0,0
43464,0,0
43465,1,1
43466,1,0
43469,1,1
43470,0,0
43475,1,1
43476,1,1
43477,1,1
43480,0,0
43482,1,1
43485,1,1
43486,1,1
43488,1,1
43493,0,0
43494,1,1
43496,1,1
43497,1,1
43498,1,1
43500,0,0
43501,1,1
43506,1,1
43511,0,0
43513,0,0
43515,0,0
43516,1,0
43517,1,1
43519,0,0
43521,0,0
43523,1,1
43528,1,0
43533,1,1
43535,1,1
43536,0,0
43537,1,1
43538,0,0
43539,1,1
43541,1,1
43542,0,0
43543,0,0
43544,0,1
43548,1,1
43549,1,1
43550,1,1
43551,1,1
43552,0,0
43553,1,1
43555,0,0
43556,1,1
43558,1,1
43560,1,1
43561,0,0
43563,0,0
43565,1,1
43566,1,1
43567,0,0
43568,1,1
43569,1,1
43570,1,1
43571,0,1
43572,1,1
43573,0,0
43575,1,1
43578,0,0
43579,1,0
43580,0,0
43581,1,1
43582,1,1
43584,1,1
43585,1,1
43586,1,0
43590,0,0
43592,1,1
43593,1,1
43594,0,0
43595,0,0
